well_id,easting,northing,depth_tvd_m,porosity_pct,gamma_ray_api,bulk_density_gcc,formation_top_tvd,formation_base_tvd,formation_thickness_m,distance_to_usp_km,flag,flag_reason
BLT-01,141577.55,456881.76,,11.74172,45.3147,2.519471,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,11.69009,45.78723,2.51983,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,11.723930000000001,46.02428,2.521992,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,11.81019,45.8965,2.524777,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,11.87343,45.41636,2.528041,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,11.90165,44.73172,2.531136,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,11.943439999999999,44.37481,2.531836,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,12.02824,45.10085,2.528146,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,12.03597,46.09595,2.524459,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,11.97598,47.0314,2.522132,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,11.91812,47.52284,2.522329,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,12.15021,47.55919,2.521647,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,12.3679,47.38914,2.518789,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,12.49693,46.98953,2.512894,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,12.47522,46.30595,2.503036,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,12.560509999999999,45.65128,2.495783,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,12.72569,45.51196,2.493568,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,12.89176,45.76645,2.494196,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,12.990979999999999,46.27211,2.495571,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.03842,46.65652,2.496289,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.17564,46.91372,2.497338,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.33628,47.07852,2.499114,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.45182,47.19695,2.501922,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.304730000000001,47.44938,2.506384,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.19133,47.71652,2.509815,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.16089,47.8463,2.511038,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.218530000000001,47.76609,2.50965,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.32454,47.39283,2.505587,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.547880000000001,46.9278,2.500762,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.93627,46.45053,2.494016,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,14.42319,46.10734,2.486289,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,14.84742,46.18096,2.480052,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,15.09578,47.39333,2.476059,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,15.18771,48.86097,2.471993,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,15.18304,50.17687,2.466799,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,15.1608,50.90643,2.45937,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,15.388660000000002,50.79649,2.450989,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,15.75477,50.42748,2.445022,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,16.139609999999998,50.12342,2.441005,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,16.41649,50.17305,2.438636,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,16.18397,50.85487,2.440727,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,15.488660000000001,51.83044,2.450354,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,14.70496,52.69294,2.462759,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,14.045179999999998,53.25412,2.475163,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.59755,53.69174,2.485935,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.400329999999999,53.93921,2.493249,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.392090000000001,54.08923,2.497421,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.55569,54.23185,2.498194,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,13.89939,54.58093,2.494307,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,14.28076,55.19405,2.485459,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,14.94052,55.17039,2.467442,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,15.83281,54.30214,2.442293,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,16.77121,52.4896,2.415867,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,17.366880000000002,50.70413,2.397303,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.09434,49.34212,2.379594,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.85411,48.56746,2.364069,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.46854,48.53413,2.353097,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.736790000000003,49.01558,2.347836,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.08812,49.73943,2.341743,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.42888,50.46375,2.336351,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.67904,50.97717,2.333116,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.846780000000003,51.13967,2.334329,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,21.05733,50.77399,2.337666,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,21.12356,50.19144,2.341455,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.96469,49.63193,2.344605,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.68369,49.58684,2.345719,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.328979999999998,50.43628,2.34797,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.02371,51.43184,2.351089,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.7909,52.18245,2.354877,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.57748,52.1429,2.358948,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.18582,51.73436,2.363257,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.918129999999998,51.26907,2.365921,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.773580000000003,50.82154,2.366535,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.64244,50.4334,2.364929,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.47631,49.69294,2.361582,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.438579999999998,49.06785,2.358591,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.53229,48.68502,2.356445,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.74163,48.6525,2.355537,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.92069,48.73632,2.355472,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.129579999999997,48.93339,2.355829,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.37701,49.18948,2.356317,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.64332,49.48426,2.356565,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.551959999999998,50.1988,2.354701,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.23993,50.86092,2.352575,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.95683,51.45686,2.351126,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.86204,51.98003,2.351216,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.1538,52.43285,2.355183,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.40615,52.42333,2.359469,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.582079999999998,52.12228,2.362407,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.685959999999998,51.58825,2.363382,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.77065,50.8432,2.362034,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.70919,50.13102,2.359986,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.596359999999997,49.63742,2.358212,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.42194,49.37883,2.357074,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.133020000000002,49.32501,2.356971,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.92744,49.61496,2.358069,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.888450000000002,49.92485,2.359643,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.92361,50.04322,2.361151,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.908720000000002,49.74364,2.361989,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.0133,49.04987,2.361593,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.10932,48.48425,2.360604,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.223879999999998,48.36555,2.357749,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.38706,48.92101,2.352113,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.71799,49.87302,2.344655,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.9149,50.37382,2.337859,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.01202,50.42557,2.332214,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.06214,50.1201,2.328202,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.277919999999998,49.99778,2.327254,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.37823,50.28894,2.328173,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.200509999999998,50.65357,2.330685,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.789109999999997,50.9071,2.33516,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.45019,50.77465,2.34309,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.15762,50.65322,2.354881,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.73074,50.77512,2.37252,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.249940000000002,51.08371,2.392058,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,17.93258,51.39159,2.405045,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,17.89677,51.45133,2.402521,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,17.99112,51.55682,2.391112,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.19238,51.7819,2.376543,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.48135,52.18753,2.365335,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.74212,52.6517,2.366609,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.583,53.42168,2.373525,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.14256,54.21011,2.382892,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,17.55805,54.74492,2.391957,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,17.09694,54.45554,2.398729,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,16.822989999999997,53.42715,2.411029,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,16.65787,52.26593,2.423129,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,16.56324,51.33078,2.431166,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,16.53849,50.98579,2.428977,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,16.88444,50.59739,2.414713,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,17.33961,50.06124,2.397954,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,17.79549,49.43097,2.383125,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.147640000000003,48.9775,2.375508,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.59187,49.36136,2.370759,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.74671,50.04913,2.369207,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.61686,50.817,2.370809,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.32964,51.39676,2.375373,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,17.732870000000002,51.49648,2.384912,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,17.02128,51.22768,2.392832,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,16.419449999999998,50.68693,2.398127,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,16.179,49.98938,2.400197,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,16.744419999999998,49.14465,2.400116,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,17.43502,48.6821,2.397652,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.040770000000002,48.56189,2.392518,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.41443,48.7016,2.384108,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,18.743470000000002,48.54488,2.366816,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.17711,48.30745,2.35174,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.572490000000002,48.28372,2.341019,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.82021,48.68525,2.335165,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.68866,49.90996,2.331292,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.56619,51.05778,2.329575,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.51657,51.70027,2.329421,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.52975,51.69921,2.330894,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.516759999999998,51.00265,2.334727,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.4271,50.00235,2.339278,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.308220000000002,49.11269,2.342793,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.2244,48.4493,2.34398,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.28343,48.10895,2.340911,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.60397,48.24375,2.333117,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,19.92815,48.52991,2.324716,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.298939999999998,48.84703,2.316098,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.78353,49.07611,2.307463,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,21.29928,49.16026,2.303639,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,21.655450000000002,49.3094,2.303331,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,21.78558,49.48979,2.305808,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,21.64756,49.6478,2.310304,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,21.29088,49.45226,2.315014,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,21.005570000000002,48.98046,2.318117,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.79086,48.36429,2.319996,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
BLT-01,141577.55,456881.76,,20.63954,47.74525,2.320724,1924.0,2052.7,128.69999999999982,2.0328282760971295,check,AH depth — deviated well needs TVD conversion before use
